Date,Open,High,Low,Close,Adj Close,Volume
2021-06-27,29.049585,29.049585,29.049585,29.049585,26.992756,0
2021-06-28,29.049585,29.049585,28.966942,29.008265,26.954361,6209565
2021-06-29,29.008265,29.173553,28.925619,29.173553,27.107948,8813051
2021-06-30,29.090908,29.132231,28.925619,29.008265,26.954361,15897528
2021-07-01,29.008265,29.008265,28.925619,28.925619,26.877569,5993373
2021-07-04,28.925619,29.049585,28.925619,28.966942,26.915966,9168951
2021-07-05,28.925619,28.966942,28.842976,28.884296,26.839170,5891538
2021-07-06,28.884296,28.925619,28.801653,28.884296,26.839170,4756096
2021-07-07,28.842976,28.925619,28.760330,28.884296,26.839170,7154588
2021-07-08,28.801653,28.884296,28.760330,28.801653,26.762377,5872244
2021-07-11,28.801653,28.842976,28.595041,28.595041,26.570395,5070036
2021-07-12,28.595041,28.719007,28.429752,28.553719,26.531998,6005225
2021-07-13,28.595041,28.842976,28.553719,28.719007,26.685589,5096357
2021-07-14,28.677685,28.925619,28.677685,28.925619,26.877569,5053520
2021-07-15,28.842976,28.925619,28.760330,28.842976,26.800776,5757930
2021-07-25,28.842976,28.925619,28.760330,28.842976,26.800776,7554411
2021-07-26,28.842976,28.884296,28.719007,28.719007,26.685589,3208831
2021-07-27,28.719007,28.760330,28.677685,28.677685,26.647188,4955789
2021-07-28,28.677685,28.842976,28.677685,28.842976,26.800776,3776510
2021-07-29,28.801653,28.842976,28.677685,28.801653,26.762377,6882856
2021-08-01,28.760330,28.842976,28.719007,28.760330,26.723982,4458624
2021-08-02,28.719007,29.008265,28.719007,28.884296,26.839170,10849567
2021-08-03,28.884296,29.008265,28.801653,29.008265,26.954361,7030254
2021-08-04,28.925619,29.008265,28.842976,28.884296,26.839170,5184431
2021-08-05,28.884296,29.008265,28.801653,28.966942,26.915966,4794748
2021-08-08,28.925619,29.132231,28.884296,29.049585,26.992756,8948931
2021-08-09,29.008265,29.090908,28.966942,29.049585,26.992756,5798820
2021-08-10,29.008265,29.090908,28.966942,29.049585,26.992756,5015629
2021-08-11,29.049585,29.132231,29.008265,29.132231,27.069553,7506576
2021-08-12,29.132231,29.132231,29.049585,29.090908,27.031153,5257964
2021-08-15,29.049585,29.256199,29.049585,29.214876,27.146343,8176726
2021-08-16,29.008265,29.008265,28.884296,28.925619,27.147739,8307391
2021-08-17,28.925619,29.132231,28.884296,29.132231,27.341654,11526296
2021-08-18,29.049585,29.132231,28.966942,28.966942,27.186522,4873262
2021-08-19,28.966942,29.049585,28.760330,28.884296,27.108955,5474513
2021-08-22,28.884296,28.884296,28.760330,28.842976,27.070175,2518108
2021-08-23,28.842976,28.884296,28.512396,28.512396,26.759912,5354764
2021-08-24,28.595041,28.760330,28.595041,28.760330,26.992611,3018767
2021-08-25,28.719007,28.801653,28.677685,28.760330,26.992611,2473867
2021-08-26,28.760330,28.801653,28.677685,28.801653,27.031391,1922157
2021-08-29,28.719007,28.884296,28.719007,28.842976,27.070175,2095070
2021-08-30,28.842976,28.966942,28.719007,28.966942,27.186522,5638995
2021-08-31,28.842976,29.049585,28.842976,29.049585,27.264086,9071864
2021-09-01,28.966942,29.008265,28.925619,28.925619,27.147739,3579522
2021-09-02,28.925619,29.008265,28.884296,29.008265,27.225304,2718036
2021-09-05,28.925619,29.049585,28.925619,29.008265,27.225304,3539627
2021-09-06,28.966942,29.008265,28.925619,29.008265,27.225304,3564553
2021-09-07,28.925619,29.008265,28.925619,29.008265,27.225304,2017864
2021-09-08,28.966942,29.008265,28.925619,29.008265,27.225304,4953328
2021-09-09,28.925619,28.966942,28.884296,28.884296,27.108955,4806624
2021-09-12,28.925619,28.966942,28.884296,28.884296,27.108955,2743708
2021-09-13,28.884296,28.966942,28.842976,28.966942,27.186522,4588063
2021-09-14,28.884296,28.966942,28.884296,28.884296,27.108955,4993304
2021-09-15,28.925619,29.049585,28.925619,29.049585,27.264086,9275156
2021-09-16,29.049585,29.132231,28.966942,29.049585,27.264086,12930258
2021-09-19,29.008265,29.049585,28.842976,28.925619,27.147739,8907581
2021-09-20,28.884296,28.925619,28.842976,28.925619,27.147739,5361184
2021-09-21,28.842976,28.925619,28.842976,28.842976,27.070175,5476276
2021-09-22,28.842976,28.925619,28.842976,28.884296,27.108955,2945319
2021-09-26,28.925619,29.049585,28.884296,29.008265,27.225304,9635319
2021-09-27,29.008265,29.090908,28.966942,29.008265,27.225304,7503121
2021-09-28,29.049585,30.206612,28.966942,30.041323,28.194868,38123894
2021-09-29,29.834709,30.123966,29.586777,29.752066,27.923388,16498002
2021-09-30,29.710743,29.834709,29.504131,29.752066,27.923388,10448261
2021-10-03,29.669420,29.793388,29.628099,29.793388,27.962170,5459140
2021-10-04,29.752066,30.330578,29.669420,30.082644,28.233648,15911658
2021-10-05,30.165289,30.743801,30.123966,30.619835,28.737820,24454485
2021-10-06,30.619835,31.404959,30.619835,30.826447,28.931734,36482899
2021-10-07,30.867767,31.157024,30.578512,30.702478,28.815384,8726219
2021-10-10,30.785124,30.867767,30.289255,30.537189,28.660255,7603692
2021-10-11,30.537189,30.537189,30.537189,30.537189,28.660255,0
2021-10-12,30.578512,30.950413,30.454544,30.743801,28.854166,12257349
2021-10-13,30.702478,30.743801,30.537189,30.578512,28.699036,5614566
2021-10-14,30.578512,30.867767,30.537189,30.826447,28.931734,8139997
2021-10-17,30.785124,31.033056,30.743801,30.909090,29.009298,9458962
2021-10-18,30.909090,30.909090,30.785124,30.909090,29.009298,5025859
2021-10-19,30.909090,31.074381,30.826447,30.950413,29.048079,6158680
2021-10-20,30.867767,30.950413,30.661158,30.785124,28.892952,6344638
2021-10-21,30.826447,31.074381,30.785124,30.950413,29.048079,7918069
2021-10-24,30.950413,31.033056,30.909090,30.909090,29.009298,6353941
2021-10-25,30.826447,30.991735,30.826447,30.950413,29.048079,8926540
2021-10-26,30.909090,30.991735,30.826447,30.909090,29.009298,9525993
2021-10-27,30.867767,31.404959,30.867767,31.157024,29.241993,14718003
2021-10-28,31.074381,31.239670,30.950413,31.198347,29.280777,10090928
2021-10-31,31.322313,31.652891,31.239670,31.322313,29.397127,10994823
2021-11-01,31.322313,31.404959,31.198347,31.198347,29.280777,6283290
2021-11-02,31.198347,31.322313,31.115702,31.322313,29.397127,6159783
2021-11-03,31.280991,31.280991,31.033056,31.074381,29.164429,3852292
2021-11-04,31.033056,31.280991,30.991735,31.280991,29.358341,4071986
2021-11-07,31.074381,31.115702,30.991735,31.074381,29.438042,3131054
2021-11-08,31.033056,31.115702,30.950413,30.991735,29.359751,6268244
2021-11-09,30.991735,30.991735,30.785124,30.826447,29.203165,4215950
2021-11-10,30.826447,31.033056,30.702478,30.909090,29.281456,3343692
2021-11-11,30.867767,31.033056,30.826447,31.033056,29.398895,2830548
2021-11-14,30.991735,31.033056,30.909090,30.950413,29.320601,1978294
2021-11-15,30.867767,30.950413,30.785124,30.785124,29.164021,3097391
2021-11-16,30.743801,30.826447,30.578512,30.702478,29.085724,4444101
2021-11-17,30.578512,30.661158,30.537189,30.619835,29.007433,2940549
2021-11-18,30.619835,30.619835,30.619835,30.619835,29.007433,0
2021-11-21,30.247932,30.247932,29.752066,29.834709,28.263651,5652116
2021-11-22,29.752066,29.876034,29.090908,29.297520,27.754749,6971047
2021-11-23,29.214876,30.000000,29.049585,29.586777,28.028774,7143115
2021-11-24,29.958677,29.958677,29.752066,29.752066,28.185360,3264997
2021-11-25,29.793388,30.000000,29.421488,29.421488,27.872189,4649164
2021-11-28,28.925619,28.925619,28.719007,28.842976,27.324141,8476725
2021-11-29,28.884296,29.049585,28.842976,28.842976,27.324141,7024624
2021-11-30,28.842976,28.884296,28.636362,28.636362,27.128405,13296369
2021-12-01,28.719007,28.925619,28.677685,28.925619,27.402433,5295406
2021-12-02,28.884296,28.966942,28.719007,28.884296,27.363287,6405455
2021-12-05,28.925619,29.173553,28.925619,29.090908,27.559017,4156491
2021-12-06,29.132231,29.214876,28.925619,28.925619,27.402433,5570424
2021-12-07,29.173553,29.173553,28.966942,28.966942,27.441580,4281524
2021-12-08,28.966942,29.132231,28.925619,28.966942,27.441580,5985019
2021-12-09,29.008265,29.049585,28.636362,28.719007,27.206703,12412425
2021-12-12,28.760330,28.801653,28.553719,28.760330,27.245850,4878659
2021-12-13,28.760330,28.925619,28.719007,28.801653,27.284994,5796210
2021-12-14,28.801653,28.925619,28.719007,28.925619,27.402433,3597979
2021-12-15,28.884296,29.049585,28.801653,29.049585,27.519871,4722478
2021-12-16,28.966942,29.173553,28.966942,29.132231,27.598166,9738104
2021-12-19,29.049585,29.090908,28.925619,28.966942,27.441580,2941634
2021-12-20,28.966942,29.132231,28.842976,29.132231,27.598166,5115121
2021-12-21,29.090908,29.297520,29.008265,29.297520,27.754749,5250219
2021-12-22,29.256199,29.462809,29.214876,29.256199,27.715605,3634583
2021-12-23,29.214876,29.504131,29.214876,29.504131,27.950480,3337136
2021-12-26,29.421488,29.504131,29.338842,29.338842,27.793894,1592794
2021-12-27,29.338842,29.338842,29.214876,29.256199,27.715605,2537683
2021-12-28,29.338842,29.421488,29.297520,29.421488,27.872189,3320027
2021-12-29,29.338842,29.380165,29.049585,29.090908,27.559017,3158360
2021-12-30,29.090908,29.586777,29.049585,29.586777,28.028774,8078821
2022-01-02,29.545454,29.545454,29.380165,29.380165,27.833042,2644521
2022-01-03,29.338842,29.586777,29.338842,29.462809,27.911333,3409916
2022-01-04,29.421488,29.504131,29.380165,29.421488,27.872189,2423144
2022-01-05,29.380165,29.586777,29.380165,29.545454,27.989628,2979819
2022-01-06,29.421488,29.462809,29.297520,29.297520,27.754749,3839851
2022-01-09,29.338842,29.504131,29.338842,29.504131,27.950480,4151697
2022-01-10,29.504131,29.545454,29.421488,29.462809,27.911333,3014500
2022-01-11,29.421488,29.752066,29.380165,29.752066,28.185360,5862003
2022-01-12,29.752066,30.041323,29.669420,30.041323,28.459385,9992188
2022-01-13,30.041323,30.371901,30.041323,30.330578,28.733408,8836108
2022-01-16,30.330578,30.661158,30.330578,30.371901,28.772556,4540152
2022-01-17,30.413223,30.578512,30.247932,30.495867,28.889994,5543157
2022-01-18,30.495867,30.578512,30.371901,30.413223,28.811701,3446885
2022-01-19,30.371901,30.454544,30.289255,30.330578,28.733408,2374174
2022-01-20,30.330578,30.454544,30.206612,30.454544,28.850845,2843756
2022-01-23,30.371901,30.371901,30.082644,30.165289,28.576824,2237392
2022-01-24,30.165289,30.206612,29.917355,30.000000,28.420237,3231124
2022-01-25,29.958677,30.247932,29.834709,30.247932,28.655113,2728437
2022-01-26,30.165289,30.495867,30.165289,30.495867,28.889994,3605337
2022-01-27,30.495867,30.495867,30.495867,30.495867,28.889994,0
2022-01-30,30.495867,30.867767,30.495867,30.702478,29.085724,5011571
2022-01-31,30.702478,30.991735,30.702478,30.867767,29.242310,7035574
2022-02-01,30.950413,30.991735,30.661158,30.785124,29.164021,4688510
2022-02-02,30.826447,30.991735,30.289255,30.371901,28.772556,6386366
2022-02-03,30.454544,30.578512,30.330578,30.495867,28.889994,2341339
2022-02-06,30.165289,30.454544,30.165289,30.413223,28.811701,3721232
2022-02-07,30.413223,30.619835,30.247932,30.619835,29.007433,4843454
2022-02-08,30.619835,31.033056,30.619835,30.785124,29.164021,6335674
2022-02-09,30.785124,30.785124,30.537189,30.702478,29.085724,2928391
2022-02-10,30.578512,30.909090,30.537189,30.826447,29.203165,4019989
2022-02-13,30.867767,30.991735,30.495867,30.619835,29.007433,7390719
2022-02-14,30.619835,30.826447,30.495867,30.826447,29.203165,5031474
2022-02-15,30.743801,30.991735,30.743801,30.826447,29.203165,6960615
2022-02-16,30.826447,31.198347,30.743801,31.198347,29.555483,10062856
2022-02-17,31.198347,31.322313,30.991735,31.198347,29.555483,11625549
2022-02-20,31.115702,31.322313,31.074381,31.157024,29.516335,6330190
2022-02-21,31.157024,33.223141,31.157024,32.438015,30.729870,48049145
2022-02-23,32.438015,33.553719,32.231403,33.512398,31.747673,34867798
2022-02-24,33.347107,34.917355,32.851238,34.173553,32.374016,55009065
2022-02-27,34.173553,34.669422,33.347107,33.842976,32.060844,29876642
2022-02-28,33.884296,34.338840,33.677685,34.338840,32.530602,29778557
2022-03-01,34.297520,34.504131,34.132233,34.256199,32.452309,15057987
2022-03-02,34.380165,35.661156,34.380165,35.578510,33.704990,47862502
2022-03-03,35.950413,37.190083,35.909088,36.611568,34.683647,38247268
2022-03-06,37.190083,37.314049,36.694214,36.859505,34.918530,29569318
2022-03-07,37.603306,38.016529,36.942146,37.024792,35.075111,36091703
2022-03-08,37.190083,37.355370,35.785122,36.859505,34.918530,29356481
2022-03-09,37.107437,37.148762,35.785122,35.785122,33.900726,16874180
2022-03-10,35.206612,35.413223,33.636364,33.966942,32.178284,45446981
2022-03-13,33.966942,34.421486,32.975204,33.016529,31.277918,24656964
2022-03-14,32.892563,33.429752,32.479340,32.479340,30.769018,29155972
2022-03-15,32.066116,32.396694,31.818180,32.024792,30.338404,14738124
2022-03-16,32.231403,33.884296,32.107437,33.884296,32.099995,23529578
2022-03-17,33.760330,34.586777,33.223141,34.586777,32.765480,27495657
2022-03-20,35.123966,36.280991,35.082645,35.743801,33.861580,27731094
2022-03-21,36.115704,36.115704,35.289257,35.495869,33.626698,19634980
2022-03-22,35.702480,35.702480,35.165291,35.619835,33.744144,11194097
2022-03-23,35.413223,35.413223,34.669422,35.206612,33.352676,11625262
2022-03-24,35.330578,35.619835,35.123966,35.206612,33.352676,7901457
2022-03-27,35.000000,35.123966,34.338840,34.586777,32.765480,12627460
2022-03-28,34.545452,34.834709,34.338840,34.752068,32.922066,8079047
2022-03-29,34.669422,34.710743,34.504131,34.628098,32.804626,5271077
2022-03-30,34.628098,34.710743,34.090908,34.462811,32.648045,5099495
2022-03-31,34.462811,35.619835,34.132233,35.619835,33.744144,14251226
2022-04-03,35.413223,35.619835,35.123966,35.454544,33.587551,7373116
2022-04-04,35.454544,35.454544,35.454544,35.454544,33.587551,0
2022-04-05,35.619835,35.661156,35.371899,35.537189,33.665848,5635854
2022-04-06,35.537189,35.619835,35.371899,35.537189,33.665848,7276769
2022-04-07,35.495869,35.495869,35.247932,35.413223,33.548409,4650972
2022-04-10,35.454544,35.537189,35.330578,35.371899,33.509258,3566496
2022-04-11,35.330578,35.537189,35.206612,35.289257,33.430969,5078893
2022-04-12,35.289257,36.074379,35.247932,35.537189,33.665848,12503670
2022-04-13,35.537189,35.619835,35.165291,35.247932,33.391819,6388738
2022-04-14,35.247932,35.537189,35.041321,35.537189,33.665848,5554319
2022-04-17,35.454544,35.454544,35.289257,35.330578,33.470116,3127790
2022-04-18,35.289257,35.454544,35.247932,35.371899,33.509258,2439598
2022-04-19,35.413223,35.495869,35.123966,35.123966,33.274387,6320639
2022-04-20,35.495869,35.867767,35.247932,35.867767,33.979015,17940938
2022-04-21,35.867767,35.991734,35.454544,35.537189,33.665848,8970735
2022-04-24,35.454544,35.537189,35.330578,35.537189,33.665848,3569825
2022-04-25,35.495869,35.537189,35.330578,35.454544,33.587551,5490722
2022-04-26,35.537189,35.867767,35.454544,35.826447,33.939869,8643264
2022-04-27,35.826447,36.942146,35.743801,36.652893,34.722797,15690322
2022-04-28,36.983471,37.107437,36.735538,37.107437,35.153408,15921136
2022-05-08,37.024792,38.099174,36.942146,37.892563,35.897190,16868487
2022-05-09,37.892563,38.223141,37.768597,37.975204,35.975479,15428569
2022-05-10,37.975204,38.181816,37.396694,37.975204,35.975479,11566972
2022-05-11,37.851238,38.140495,37.603306,37.603306,35.623161,8919220
2022-05-12,37.603306,37.603306,36.280991,36.942146,34.996822,16990323
2022-05-15,38.181816,39.000000,37.045452,38.500000,36.472641,18045682
2022-05-16,38.454544,39.409088,38.363636,38.636364,36.601822,18335066
2022-05-17,38.636364,38.636364,36.863636,37.454544,35.482235,18747976
2022-05-18,37.500000,37.818180,36.818180,37.000000,35.051628,14996814
2022-05-19,36.409088,36.590908,35.909088,36.136364,34.233467,13330533
2022-05-22,36.363636,36.454544,35.272728,35.636364,33.759804,8822931
2022-05-23,35.772728,35.909088,35.409088,35.909088,34.018158,7205157
2022-05-24,35.863636,36.545452,35.545452,36.500000,34.860191,12548662
2022-05-25,36.545452,37.500000,36.545452,37.272728,35.598202,8705368
2022-05-26,37.363636,37.681816,36.772728,37.000000,35.337727,8018908
2022-05-29,37.363636,37.727272,37.363636,37.590908,35.902092,8205951
2022-05-30,37.590908,37.954544,37.454544,37.681816,35.988914,11719717
2022-05-31,38.000000,38.181816,37.500000,38.090908,36.379627,35954528
2022-06-01,38.045452,38.045452,37.318180,37.318180,35.641617,5926800
2022-06-02,37.272728,37.272728,36.545452,36.545452,34.903606,6805777
2022-06-05,36.636364,37.045452,36.636364,36.954544,35.294315,4625700
2022-06-06,37.000000,37.318180,37.000000,37.272728,35.598202,5437804
2022-06-07,37.272728,37.318180,36.818180,36.818180,35.164074,3739451
2022-06-08,36.863636,37.136364,36.727272,36.909088,35.250900,2834378
2022-06-09,36.954544,37.090908,36.500000,36.727272,35.077251,5776926
2022-06-12,36.454544,36.454544,35.590908,35.636364,34.035362,8041691
2022-06-13,35.454544,36.000000,34.818180,35.818180,34.209003,10677861
2022-06-14,35.818180,36.000000,35.090908,35.500000,33.905113,6514281
2022-06-15,35.454544,35.636364,34.909088,34.954544,33.384171,6336284
2022-06-16,34.954544,35.409088,34.954544,35.000000,33.427582,9292529
2022-06-19,34.590908,34.636364,33.590908,33.590908,32.081791,9260147
2022-06-20,33.545452,34.000000,33.227272,33.545452,32.038380,8654467
2022-06-21,33.727272,34.363636,33.681816,34.090908,32.559330,6088788
2022-06-22,34.181816,34.181816,33.636364,33.818180,32.298859,4761763
2022-06-23,33.863636,34.181816,33.727272,33.818180,32.298859,5075703
2022-06-26,34.136364,34.409088,34.136364,34.227272,32.689568,3266113
2022-06-27,34.363636,34.363636,34.090908,34.181816,32.646156,3370535
2022-06-28,34.227272,35.318180,34.227272,35.318180,33.731468,6143678
2022-06-29,35.272728,36.000000,35.000000,35.636364,34.035362,6250515
2022-06-30,35.636364,35.636364,35.227272,35.272728,33.688057,8449684
2022-07-03,35.318180,35.409088,34.863636,35.136364,33.557819,1763140
2022-07-04,35.000000,35.000000,34.454544,34.681816,33.123692,3961053
2022-07-05,34.681816,34.909088,34.545452,34.818180,33.253929,2635732
2022-07-06,34.500000,34.590908,34.272728,34.500000,32.950047,6128310
2022-07-13,34.090908,34.181816,33.318180,33.318180,31.821316,10024366
2022-07-14,33.363636,33.545452,32.818180,32.954544,31.474016,4946062
2022-07-17,33.272728,33.772728,33.090908,33.590908,32.081791,3414552
2022-07-18,33.636364,35.000000,33.636364,35.000000,33.427582,6487923
2022-07-19,35.000000,35.454544,34.636364,35.227272,33.644642,4877327
2022-07-20,35.181816,35.454544,35.045452,35.363636,33.774879,3764926
2022-07-21,35.409088,35.409088,35.090908,35.136364,33.557819,3326261
2022-07-24,35.000000,35.272728,34.772728,35.181816,33.601231,2069603
2022-07-25,35.000000,35.363636,34.954544,35.090908,33.514400,3996118
2022-07-26,35.181816,35.318180,34.954544,35.272728,33.688057,3051738
2022-07-27,35.454544,36.227272,35.227272,36.136364,34.512890,8446526
2022-07-28,36.318180,36.409088,36.090908,36.090908,34.469486,12237404
2022-07-31,36.090908,36.409088,36.090908,36.136364,34.512890,6181844
2022-08-01,36.136364,36.454544,36.090908,36.409088,34.773369,9908784
2022-08-02,36.363636,36.409088,35.636364,36.227272,34.599712,7012434
2022-08-03,36.136364,36.227272,35.909088,36.227272,34.599712,3223353
2022-08-04,36.090908,36.227272,36.000000,36.090908,34.469486,3226778
2022-08-07,36.000000,36.000000,35.636364,35.681816,34.078766,2103791
2022-08-08,35.727272,35.954544,35.590908,35.727272,34.122177,3262293
2022-08-09,35.727272,36.227272,35.545452,36.181816,34.556301,8987535
2022-08-10,36.181816,36.409088,35.954544,36.227272,34.599712,5880068
2022-08-11,36.272728,37.090908,36.272728,37.090908,35.424549,10216671
2022-08-14,37.090908,37.363636,36.636364,36.772728,35.120667,8740202
2022-08-15,36.727272,36.772728,36.227272,36.772728,35.120667,5539893
2022-08-16,36.681816,36.681816,36.181816,36.181816,34.556301,5862157
2022-08-17,36.181816,36.227272,35.863636,36.181816,34.556301,4423357
2022-08-18,36.136364,36.272728,35.909088,35.909088,34.295826,3533927
2022-08-21,35.909088,35.954544,35.545452,35.636364,34.035362,2568305
2022-08-22,35.454544,35.454544,35.090908,35.227272,33.921375,4258024
2022-08-23,35.090908,35.363636,34.909088,34.909088,33.614990,2628820
2022-08-24,34.954544,35.727272,34.909088,35.590908,34.271538,3932121
2022-08-25,35.818180,35.818180,35.500000,35.772728,34.446613,2550359
2022-08-28,35.545452,35.772728,35.136364,35.181816,33.877609,3869448
2022-08-29,35.181816,35.409088,34.909088,34.954544,33.658760,4855037
2022-08-30,35.318180,35.409088,34.681816,34.681816,33.396141,8698024
2022-08-31,34.681816,34.818180,34.090908,34.090908,32.827141,9711090
2022-09-01,34.090908,34.181816,33.500000,33.727272,32.476986,9360063
2022-09-04,33.727272,34.227272,33.590908,34.227272,32.958447,3123786
2022-09-05,34.227272,34.363636,34.090908,34.090908,32.827141,4554112
2022-09-06,34.090908,34.409088,33.772728,33.772728,32.520752,6499271
2022-09-07,33.818180,34.000000,33.545452,33.545452,32.301903,4856111
2022-09-08,33.590908,33.681816,33.227272,33.227272,31.995516,5267568
2022-09-11,33.545452,34.000000,33.545452,33.727272,32.476986,3830339
2022-09-12,33.863636,34.045452,33.681816,33.863636,32.608292,4500965
2022-09-13,33.863636,34.000000,33.818180,33.818180,32.564522,4480298
2022-09-14,33.727272,33.954544,33.454544,33.636364,32.389446,4253405
2022-09-15,33.681816,34.181816,33.181816,33.181816,31.951750,10854219
2022-09-18,33.272728,33.409088,32.772728,32.954544,31.732903,4282881
2022-09-19,32.954544,33.090908,32.727272,32.727272,31.514055,4947747
2022-09-20,32.818180,33.000000,32.818180,32.909088,31.689129,3310346
2022-09-21,32.954544,32.954544,32.727272,32.727272,31.514055,4136874
2022-09-25,32.454544,32.454544,31.818180,31.863636,30.682434,7394772
2022-09-26,31.818180,31.863636,30.954544,30.954544,29.807043,11104718
2022-09-27,31.045454,31.500000,30.909090,31.318180,30.157200,8792238
2022-09-28,31.545454,32.136364,31.272726,31.727272,30.551125,7244436
2022-09-29,32.136364,32.590908,32.090908,32.590908,31.382748,5390104
2022-10-02,32.545452,32.590908,32.090908,32.500000,31.295206,3100834
2022-10-03,32.545452,33.000000,32.363636,32.500000,31.295206,7254248
2022-10-04,32.500000,32.500000,32.500000,32.500000,31.295206,0
2022-10-05,32.772728,33.045452,32.500000,32.681816,31.470284,6495208
2022-10-06,32.909088,32.909088,32.681816,32.727272,31.514055,4513199
2022-10-09,32.727272,32.909088,32.636364,32.727272,31.514055,3527398
2022-10-10,32.727272,32.818180,32.500000,32.500000,31.295206,2795564
2022-10-11,32.500000,32.500000,32.227272,32.454544,31.251436,3324350
2022-10-12,32.454544,32.500000,32.227272,32.454544,31.251436,2689887
2022-10-13,32.363636,32.409088,32.181816,32.181816,30.988819,2196674
2022-10-16,32.090908,32.181816,31.545454,31.818180,30.638662,2919621
2022-10-17,31.818180,32.181816,31.727272,32.000000,30.813742,9779287
2022-10-18,32.090908,32.363636,32.090908,32.363636,31.163897,4683995
2022-10-19,32.272728,32.545452,32.181816,32.500000,31.295206,5044389
2022-10-20,32.500000,32.772728,32.454544,32.772728,31.557823,7209833
2022-10-23,32.818180,33.409088,32.818180,33.181816,31.951750,4821944
2022-10-24,33.000000,33.181816,32.818180,33.181816,31.951750,5637526
2022-10-25,33.181816,33.227272,32.363636,32.500000,31.295206,4846945
2022-10-26,32.636364,32.636364,31.727272,31.909090,30.726204,6900655
2022-10-27,31.909090,32.363636,31.545454,31.545454,30.376049,15143912
2022-10-30,31.954544,31.954544,31.545454,31.590908,30.419815,3103108
2022-10-31,31.818180,31.818180,31.409090,31.727272,30.551125,5511944
2022-11-01,31.818180,32.000000,31.409090,31.681818,30.507355,5753594
2022-11-02,31.681818,31.954544,31.136362,31.272726,30.113430,12142584
2022-11-03,31.181818,31.318180,30.909090,31.181818,30.025890,7638142
2022-11-06,31.500000,31.818180,31.409090,31.681818,30.507355,5991056
2022-11-07,31.636362,31.772726,31.409090,31.772726,30.594896,8498694
2022-11-08,31.681818,31.727272,31.500000,31.727272,30.551125,4600329
2022-11-09,31.454544,31.454544,31.136362,31.181818,30.303574,3749322
2022-11-10,31.000000,31.136362,30.909090,31.090908,30.215223,4269896
2022-11-13,31.272726,31.500000,31.090908,31.272726,30.391920,3371156
2022-11-14,31.181818,31.181818,30.681818,30.681818,29.817656,12008868
2022-11-15,30.681818,30.727272,29.954544,30.136362,29.287563,9075031
2022-11-16,30.136362,30.636362,29.772726,30.636362,29.773479,7382536
2022-11-17,30.727272,30.818180,30.454544,30.636362,29.773479,4807159
2022-11-20,30.681818,30.681818,30.454544,30.590908,29.729305,2450870
2022-11-21,30.590908,30.590908,30.000000,30.090908,29.243387,4234353
2022-11-22,30.090908,30.500000,29.909090,30.363636,29.508434,3744145
2022-11-24,30.363636,30.363636,30.000000,30.181818,29.331739,3342737
2022-11-27,30.181818,30.181818,30.000000,30.045454,29.199213,2275394
2022-11-28,29.863636,29.909090,29.272726,29.272726,28.448250,6954732
2022-11-29,29.636362,30.181818,29.590908,30.181818,29.331739,6473553
2022-11-30,30.136362,30.454544,29.954544,30.454544,29.596783,10117552
2022-12-01,30.454544,30.545454,30.045454,30.090908,29.243387,3923112
2022-12-04,30.090908,30.181818,29.818180,30.000000,29.155039,3201949
2022-12-05,30.000000,30.045454,29.363636,29.363636,28.536600,5514584
2022-12-06,29.363636,29.590908,29.090908,29.227272,28.404078,6623720
2022-12-07,29.272726,29.363636,28.863636,28.863636,28.050682,5974599
2022-12-08,29.090908,29.136362,28.227272,28.545454,27.741461,9045545
2022-12-11,28.545454,28.681818,27.909090,28.045454,27.255545,5781856
2022-12-12,28.045454,28.136362,27.272726,27.500000,26.725454,9248818
2022-12-13,27.636362,28.409090,27.590908,27.863636,27.078850,8453920
2022-12-14,28.181818,28.454544,27.954544,28.136362,27.343893,4911910
2022-12-15,28.181818,28.227272,28.000000,28.227272,27.432243,36534291
2022-12-18,28.227272,28.272726,28.000000,28.045454,27.255545,3068912
2022-12-19,28.136362,28.136362,27.772726,28.136362,27.343893,4836051
2022-12-20,28.136362,28.181818,27.727272,28.181818,27.388069,4599450
2022-12-21,28.181818,28.227272,28.000000,28.181818,27.388069,2568511
2022-12-22,28.181818,28.363636,28.136362,28.272726,27.476416,2690249
2022-12-25,28.363636,28.590908,28.272726,28.545454,27.741461,3253701
2022-12-26,28.590908,28.681818,28.500000,28.545454,27.741461,2194215
2022-12-27,28.545454,29.272726,28.545454,29.090908,28.271555,5551469
2022-12-28,29.090908,29.272726,28.954544,29.272726,28.448250,3975053
2022-12-29,29.272726,29.272726,29.045454,29.181818,28.359901,5744886
2023-01-01,29.227272,29.454544,29.181818,29.454544,28.624949,1569087
2023-01-02,29.545454,29.545454,29.227272,29.227272,28.404078,4693364
2023-01-03,29.227272,29.227272,29.227272,29.227272,28.404078,0
2023-01-04,29.181818,29.227272,28.681818,28.818180,28.006506,4618455
2023-01-05,28.818180,28.818180,28.363636,28.681818,27.873987,4797670
2023-01-08,28.681818,28.681818,28.545454,28.636362,27.829811,2074569
2023-01-09,28.636362,28.954544,28.636362,28.818180,28.006506,4194627
2023-01-10,28.863636,28.954544,28.772726,28.954544,28.139032,4766331
2023-01-11,28.954544,28.954544,28.772726,28.954544,28.139032,2897814
2023-01-12,28.909090,29.227272,28.863636,29.227272,28.404078,5219232
2023-01-15,29.227272,29.318180,29.136362,29.181818,28.359901,2910536
